account_id,timestamp,consumption_kwh
MT_001,2014-12-07 05:15:00,0.6345177664974625
MT_001,2014-12-07 05:30:00,0.6345177664974625
MT_001,2014-12-07 05:45:00,0.31725888324873
MT_001,2014-12-07 06:00:00,0.6345177664974625
MT_001,2014-12-07 06:15:00,0.6345177664974625
MT_001,2014-12-07 06:30:00,0.6345177664974625
MT_001,2014-12-07 06:45:00,0.6345177664974625
MT_001,2014-12-07 07:00:00,0.6345177664974625
MT_001,2014-12-07 07:15:00,0.31725888324873
MT_001,2014-12-07 07:30:00,0.6345177664974625
MT_001,2014-12-07 07:45:00,0.31725888324873
MT_001,2014-12-07 08:00:00,0.6345177664974625
MT_001,2014-12-07 08:15:00,0.31725888324873
MT_001,2014-12-07 08:30:00,0.31725888324873
MT_001,2014-12-07 08:45:00,0.31725888324873
MT_001,2014-12-07 09:00:00,0.0
MT_001,2014-12-07 09:15:00,0.0
MT_001,2014-12-07 09:30:00,0.0
MT_001,2014-12-07 09:45:00,0.31725888324873
MT_001,2014-12-07 10:00:00,0.0
MT_001,2014-12-07 10:15:00,0.0
MT_001,2014-12-07 10:30:00,0.0
MT_001,2014-12-07 10:45:00,0.31725888324873
MT_001,2014-12-07 11:00:00,0.31725888324873
MT_001,2014-12-07 11:15:00,0.31725888324873
MT_001,2014-12-07 11:30:00,0.9517766497461925
MT_001,2014-12-07 11:45:00,0.6345177664974625
MT_001,2014-12-07 12:00:00,0.6345177664974625
MT_001,2014-12-07 12:15:00,0.31725888324873
MT_001,2014-12-07 12:30:00,0.9517766497461925
MT_001,2014-12-07 12:45:00,0.31725888324873
MT_001,2014-12-07 13:00:00,0.6345177664974625
MT_001,2014-12-07 13:15:00,0.9517766497461925
MT_001,2014-12-07 13:30:00,0.31725888324873
MT_001,2014-12-07 13:45:00,0.6345177664974625
